5295835,,,,,,,,,,-0.35,-0.62,,,,0.0
5298302,,,,,,,,,,-0.35,-0.62,,,,0.0
5300769,,,,,,,,,,-0.35,-0.62,,,,0.0
5303294,,,,,,,,,,-0.35,-0.62,,,,0.0
5305818,,,,,,,,,,-0.35,-0.62,,,,0.0
5308340,,,,,,,,,,-0.35,-0.62,,,,0.0
5310836,,,,,,,,,,-0.35,-0.62,,,,0.0
5313266,,,,,,,,,,-0.35,-0.62,,,,0.0
5315836,,,,,,,,,,-0.35,-0.62,,,,0.0
5318308,,,,,,,,,,-0.35,-0.62,,,,0.0
5320785,,,,,,,,,,-0.35,-0.62,,,,0.0
5323333,,,,,,,,,,-0.35,-0.62,,,,0.0
5325790,,,,,,,,,,-0.35,-0.62,,,,0.0
5328300,,,,,,,,,,-0.35,-0.62,,,,0.0
5330714,,,,,,,,,,-0.35,-0.62,,,,0.0
5333305,,,,,,,,,,-0.35,-0.62,,,,0.0
5335792,,2.0306215286254883,0.0,50.65422821044922,,,,,,,,,,,
5335812,,2.0306215286254883,0.0,50.65422821044922,,,,,,,,,,,
5336012,,,,,,,,,,-0.35,-0.62,,,,0.0
5336193,,,,,,,,,,,,0.027008192613720894,0.028327438980340958,0.032565753906965256,
5338342,,,,,,,,,,-0.35,-0.62,,,,0.0
5340800,,,,,,,,,,-0.35,-0.62,,,,0.0
5343312,,,,,,,,,,-0.35,-0.62,,,,0.0
5345823,,,,,,,,,,-0.35,-0.62,,,,0.0
5348297,,,,,,,,,,-0.35,-0.62,,,,0.0
5350848,,,,,,,,,,-0.35,-0.62,,,,0.0
5353227,,,,,,,,,,-0.35,-0.62,,,,0.0
5355902,,,,,,,,,,-0.35,-0.62,,,,0.0
5358219,,,,,,,,,,-0.35,-0.62,,,,0.0
5360826,,,,,,,,,,-0.35,-0.62,,,,0.0
5363303,,,,,,,,,,-0.35,-0.62,,,,0.0
5365831,,,,,,,,,,-0.35,-0.62,,,,0.0
5368286,,,,,,,,,,-0.35,-0.62,,,,0.0
5370795,,,,,,,,,,-0.35,-0.62,,,,0.0
5373345,,,,,,,,,,-0.35,-0.62,,,,0.0
5375812,,,,,,,,,,-0.35,-0.62,,,,0.0
5378362,,,,,,,,,,-0.35,-0.62,,,,0.0
5380735,,,,,,,,,,-0.35,-0.62,,,,0.0
5383368,,,,,,,,,,-0.35,-0.62,,,,0.0
5385749,,,,,,,,,,-0.36,-0.62,,,,0.0
5388354,,,,,,,,,,-0.36,-0.62,,,,0.0
5390803,,,,,,,,,,-0.36,-0.62,,,,0.0
5393323,,,,,,,,,,-0.36,-0.62,,,,0.0
5395816,,,,,,,,,,-0.36,-0.62,,,,0.0
5398273,,,,,,,,,,-0.36,-0.62,,,,0.0
5400782,,,,,,,,,,-0.36,-0.62,,,,0.0
5403216,,,,,,,,,,-0.36,-0.62,,,,0.0
5405868,,,,,,,,,,-0.36,-0.62,,,,0.0
5408272,,,,,,,,,,-0.36,-0.62,,,,0.0
5410837,,,,,,,,,,-0.36,-0.62,,,,0.0
5413252,,,,,,,,,,-0.36,-0.62,,,,0.0
5415896,,,,,,,,,,-0.36,-0.62,,,,0.0
5418288,,,,,,,,,,-0.36,-0.62,,,,0.0
5420807,,,,,,,,,,-0.36,-0.62,,,,0.0
5423291,,,,,,,,,,-0.36,-0.62,,,,0.0
5425789,,,,,,,,,,-0.36,-0.62,,,,0.0
5428322,,,,,,,,,,-0.36,-0.62,,,,0.0
5430711,,,,,,,,,,-0.36,-0.62,,,,0.0
5433279,,,,,,,,,,-0.36,-0.62,,,,0.0
5435764,,2.0334982872009277,0.0,50.65422821044922,,,,,,,,,,,
5435773,,2.0334982872009277,0.0,50.65422821044922,,,,,,,,,,,
5436007,,,,,,,,,,-0.36,-0.62,,,,0.0
5436286,,,,,,,,,,,,0.030701110139489174,0.02952156588435173,0.03174158185720444,
5438318,,,,,,,,,,-0.36,-0.62,,,,0.0
5440781,,,,,,,,,,-0.36,-0.62,,,,0.0
5443247,,,,,,,,,,-0.36,-0.62,,,,0.0
5445759,,,,,,,,,,-0.36,-0.62,,,,0.0
5448290,,,,,,,,,,-0.36,-0.62,,,,0.0
5450779,,,,,,,,,,-0.36,-0.62,,,,0.0
5453211,,,,,,,,,,-0.36,-0.62,,,,0.0
5455840,,,,,,,,,,-0.36,-0.62,,,,0.0
5458229,,,,,,,,,,-0.36,-0.62,,,,0.0
5460839,,,,,,,,,,-0.36,-0.62,,,,0.0
5463280,,,,,,,,,,-0.36,-0.62,,,,0.0
5465825,,,,,,,,,,-0.36,-0.62,,,,0.0
5468326,,,,,,,,,,-0.36,-0.62,,,,0.0
5470781,,,,,,,,,,-0.37,-0.62,,,,0.0
5473305,,,,,,,,,,-0.37,-0.62,,,,0.0
5475781,,,,,,,,,,-0.37,-0.62,,,,0.0
5478322,,,,,,,,,,-0.37,-0.62,,,,0.0
5480719,,,,,,,,,,-0.37,-0.62,,,,0.0
5483333,,,,,,,,,,-0.37,-0.62,,,,0.0
5485779,,,,,,,,,,-0.37,-0.62,,,,0.0
5488271,,,,,,,,,,-0.37,-0.62,,,,0.0
5490827,,,,,,,,,,-0.37,-0.62,,,,0.0
5493256,,,,,,,,,,-0.37,-0.62,,,,0.0
5495815,,,,,,,,,,-0.37,-0.62,,,,0.0
5498235,,,,,,,,,,-0.37,-0.62,,,,0.0
5500841,,,,,,,,,,-0.37,-0.62,,,,0.0
5503206,,,,,,,,,,-0.37,-0.62,,,,0.0
5505859,,,,,,,,,,-0.37,-0.62,,,,0.0
5508256,,,,,,,,,,-0.37,-0.62,,,,0.0
5510741,,,,,,,,,,-0.37,-0.62,,,,0.0
5513294,,,,,,,,,,-0.37,-0.62,,,,0.0
5515786,,,,,,,,,,-0.37,-0.62,,,,0.0
5518328,,,,,,,,,,-0.37,-0.62,,,,0.0
5520836,,,,,,,,,,-0.37,-0.62,,,,0.0
5523345,,,,,,,,,,-0.37,-0.62,,,,0.0
5525737,,,,,,,,,,-0.37,-0.62,,,,0.0
5528379,,,,,,,,,,-0.37,-0.62,,,,0.0
5530792,,,,,,,,,,-0.37,-0.62,,,,0.0
5533370,,,,,,,,,,-0.37,-0.62,,,,0.0
5535774,,2.0266611576080322,0.0,50.65422821044922,,,,,,,,,,,
5535782,,2.0266611576080322,0.0,50.65422821044922,,,,,,,,,,,
5535985,,,,,,,,,,-0.37,-0.62,,,,0.0
5536182,,,,,,,,,,,,0.032208967953920364,0.02821522206068039,0.032561734318733215,
5538350,,,,,,,,,,-0.37,-0.62,,,,0.0
5540773,,,,,,,,,,-0.37,-0.62,,,,0.0
5543272,,,,,,,,,,-0.37,-0.62,,,,0.0
5545818,,,,,,,,,,-0.37,-0.62,,,,0.0
5548237,,,,,,,,,,-0.37,-0.62,,,,0.0
5550852,,,,,,,,,,-0.37,-0.62,,,,0.0
5553237,,,,,,,,,,-0.38,-0.62,,,,0.0
5555853,,,,,,,,,,-0.38,-0.62,,,,0.0
5558269,,,,,,,,,,-0.38,-0.62,,,,0.0
5560853,,,,,,,,,,-0.38,-0.62,,,,0.0
5563300,,,,,,,,,,-0.38,-0.62,,,,0.0
5565796,,,,,,,,,,-0.38,-0.62,,,,0.0
5568280,,,,,,,,,,-0.38,-0.62,,,,0.0
5570794,,,,,,,,,,-0.38,-0.62,,,,0.0
5573314,,,,,,,,,,-0.38,-0.62,,,,0.0
5575725,,,,,,,,,,-0.38,-0.62,,,,0.0
5578350,,,,,,,,,,-0.38,-0.62,,,,0.0
5580779,,,,,,,,,,-0.38,-0.62,,,,0.0
5583304,,,,,,,,,,-0.38,-0.62,,,,0.0
5585770,,,,,,,,,,-0.38,-0.62,,,,0.0
5588294,,,,,,,,,,-0.38,-0.62,,,,0.0
5590848,,,,,,,,,,-0.38,-0.62,,,,0.0
5593253,,,,,,,,,,-0.38,-0.62,,,,0.0
5595803,,,,,,,,,,-0.38,-0.62,,,,0.0
5598314,,,,,,,,,,-0.38,-0.62,,,,0.0
5600834,,,,,,,,,,-0.38,-0.62,,,,0.0
5603263,,,,,,,,,,-0.38,-0.62,,,,0.0
5605827,,,,,,,,,,-0.38,-0.62,,,,0.0
5608266,,,,,,,,,,-0.38,-0.62,,,,0.0
5610764,,,,,,,,,,-0.38,-0.62,,,,0.0
5613266,,,,,,,,,,-0.38,-0.62,,,,0.0
5615789,,,,,,,,,,-0.38,-0.62,,,,0.0
5618286,,,,,,,,,,-0.39,-0.62,,,,0.0
5620737,,,,,,,,,,-0.39,-0.62,,,,0.0
5623289,,,,,,,,,,-0.39,-0.62,,,,0.0
5625757,,,,,,,,,,-0.39,-0.62,,,,0.0
5628330,,,,,,,,,,-0.39,-0.62,,,,0.0
5630825,,,,,,,,,,-0.39,-0.62,,,,0.0
5633281,,,,,,,,,,-0.39,-0.62,,,,0.0
5635822,,2.008078098297119,0.0,50.65422821044922,,,,,,,,,,,
5635831,,2.008078098297119,0.0,50.65422821044922,,,,,,,,,,,
5635997,,,,,,,,,,-0.39,-0.62,,,,0.0
5636200,,,,,,,,,,,,0.030794993042945862,0.02764599584043026,0.032542407512664795,
5638271,,,,,,,,,,-0.39,-0.62,,,,0.0
5640841,,,,,,,,,,-0.39,-0.62,,,,0.0
5643227,,,,,,,,,,-0.39,-0.62,,,,0.0
5645836,,,,,,,,,,-0.39,-0.62,,,,0.0
5648201,,,,,,,,,,-0.39,-0.62,,,,0.0
5650826,,,,,,,,,,-0.39,-0.62,,,,0.0
5653243,,,,,,,,,,-0.39,-0.62,,,,0.0
5655753,,,,,,,,,,-0.39,-0.62,,,,0.0
5658276,,,,,,,,,,-0.39,-0.62,,,,0.0
5660762,,,,,,,,,,-0.39,-0.62,,,,0.0
5663346,,,,,,,,,,-0.39,-0.62,,,,0.0
5665774,,,,,,,,,,-0.39,-0.62,,,,0.0
5668329,,,,,,,,,,-0.39,-0.62,,,,0.0
5670732,,,,,,,,,,-0.39,-0.62,,,,0.0
5673338,,,,,,,,,,-0.39,-0.62,,,,0.0
5675730,,,,,,,,,,-0.39,-0.62,,,,0.0
5678339,,,,,,,,,,-0.39,-0.62,,,,0.0
5680799,,,,,,,,,,-0.39,-0.62,,,,0.0
5683253,,,,,,,,,,-0.4,-0.62,,,,0.0
5685814,,,,,,,,,,-0.4,-0.62,,,,0.0
5688275,,,,,,,,,,-0.4,-0.62,,,,0.0
5690866,,,,,,,,,,-0.4,-0.62,,,,0.0
5693250,,,,,,,,,,-0.4,-0.62,,,,0.0
5695867,,,,,,,,,,-0.4,-0.62,,,,0.0
5698210,,,,,,,,,,-0.4,-0.62,,,,0.0
5700876,,,,,,,,,,-0.4,-0.62,,,,0.0
5703250,,,,,,,,,,-0.4,-0.62,,,,0.0
5705876,,,,,,,,,,-0.4,-0.62,,,,0.0
5708250,,,,,,,,,,-0.4,-0.62,,,,0.0
5710891,,,,,,,,,,-0.4,-0.62,,,,0.0
5713341,,,,,,,,,,-0.4,-0.62,,,,0.0
5715807,,,,,,,,,,-0.4,-0.62,,,,0.0
5718307,,,,,,,,,,-0.4,-0.62,,,,0.0
5720710,,,,,"[{'Subsys': 5, 'ECode': 1, 'Description': 'Failsafe Triggered'}]",,,,,,,,,,
5720786,,,,,,,,,,-0.4,-0.62,,,,0.0
5723347,,,,,,,,,,-0.4,-0.62,,,,0.0
5725781,,,,,,,,,,-0.4,-0.62,,,,0.0
5728334,,,,,,,,,,-0.4,-0.62,,,,0.0
5730796,,,,,,,,,,-0.4,-0.62,,,,0.0
5733264,,,,,,,,,,-0.4,-0.62,,,,0.0
5735808,,2.0345818996429443,0.0,50.65422821044922,,,,,,,,,,,
5735817,,2.0345818996429443,0.0,50.65422821044922,,,,,,,,,,,
5735952,,,,,,,,,,-0.4,-0.62,,,,0.0
5736199,,,,,,,,,,,,0.028501546010375023,0.02815607376396656,0.029743757098913193,
5738300,,,,,,,,,,-0.4,-0.62,,,,0.0
5740811,,,,,,,,,,-0.4,-0.62,,,,0.0
5743209,,,,,,,,,,-0.4,-0.62,,,,0.0
5745830,,,,,,,,,,-0.4,-0.62,,,,0.0
5748229,,,,,,,,,,-0.4,-0.62,,,,0.0
5750845,,,,,,,,,,-0.4,-0.62,,,,0.0
5753270,,,,,,,,,,-0.4,-0.62,,,,0.0
5755869,,,,,,,,,,-0.4,-0.62,,,,0.0
5758260,,,,,,,,,,-0.4,-0.62,,,,0.0
5760819,,,,,,,,,,-0.4,-0.62,,,,0.0
5763358,,,,,,,,,,-0.4,-0.62,,,,0.0
5765803,,,,,,,,,,-0.4,-0.62,,,,0.0
5768330,,,,,,,,,,-0.4,-0.62,,,,0.0
5770721,,,,,,,,,,-0.4,-0.62,,,,0.0
5773359,,,,,,,,,,-0.4,-0.62,,,,0.0
5775775,,,,,,,,,,-0.4,-0.62,,,,0.0
5778307,,,,,,,,,,-0.4,-0.62,,,,0.0
5780753,,,,,,,,,,-0.4,-0.62,,,,0.0
5783350,,,,,,,,,,-0.4,-0.62,,,,0.0
5785836,,,,,,,,,,-0.4,-0.62,,,,0.0
5788313,,,,,,,,,,-0.4,-0.62,,,,0.0
5790845,,,,,,,,,,-0.4,-0.62,,,,0.0
5793284,,,,,,,,,,-0.41,-0.62,,,,0.0
5795842,,,,,,,,,,-0.41,-0.62,,,,0.0
5798284,,,,,,,,,,-0.41,-0.62,,,,0.0
5800821,,,,,,,,,,-0.41,-0.62,,,,0.0
5803275,,,,,,,,,,-0.41,-0.62,,,,0.0
5805794,,,,,,,,,,-0.41,-0.62,,,,0.0
5808260,,,,,,,,,,-0.41,-0.62,,,,0.0
5810782,,,,,,,,,,-0.41,-0.62,,,,0.0
5813324,,,,,,,,,,-0.41,-0.62,,,,0.0
5815819,,,,,,,,,,-0.41,-0.62,,,,0.0
5818332,,,,,,,,,,-0.41,-0.62,,,,0.0
5820766,,,,,,,,,,-0.41,-0.62,,,,0.0
5823304,,,,,,,,,,-0.41,-0.62,,,,0.0
5825835,,,,,,,,,,-0.41,-0.62,,,,0.0
5828269,,,,,,,,,,-0.41,-0.62,,,,0.0
5830767,,,,,,,,,,-0.41,-0.62,,,,0.0
5833272,,,,,,,,,,-0.41,-0.62,,,,0.0
5835884,,2.0287933349609375,0.0,50.65422821044922,,,,,,,,,,,
5835900,,2.0287933349609375,0.0,50.65422821044922,,,,,,,,,,,
5836052,,,,,,,,,,-0.41,-0.62,,,,0.0
5836260,,,,,,,,,,,,0.02689705602824688,0.030696813017129898,0.03403136134147644,
5838187,,,,,,,,,,-0.41,-0.62,,,,0.0
5840798,,,,,,,,,,-0.41,-0.62,,,,0.0
5843232,,,,,,,,,,-0.41,-0.62,,,,0.0
5845828,,,,,,,,,,-0.41,-0.62,,,,0.0
5848258,,,,,,,,,,-0.41,-0.62,,,,0.0
5850746,,,,,,,,,,-0.41,-0.62,,,,0.0
5853321,,,,,,,,,,-0.41,-0.62,,,,0.0
5855805,,,,,,,,,,-0.41,-0.62,,,,0.0
5858353,,,,,,,,,,-0.41,-0.62,,,,0.0
5860787,,,,,,,,,,-0.41,-0.62,,,,0.0
5863364,,,,,,,,,,-0.41,-0.62,,,,0.0
5865713,,,,,,,,,,-0.41,-0.62,,,,0.0
5868320,,,,,,,,,,-0.41,-0.62,,,,0.0
5870769,,,,,,,,,,-0.41,-0.62,,,,0.0
5873305,,,,,,,,,,-0.41,-0.62,,,,0.0
5875826,,,,,,,,,,-0.41,-0.62,,,,0.0
5878269,,,,,,,,,,-0.41,-0.62,,,,0.0
5880821,,,,,,,,,,-0.41,-0.62,,,,0.0
5883263,,,,,,,,,,-0.41,-0.62,,,,0.0
5885816,,,,,,,,,,-0.41,-0.62,,,,0.0
5888245,,,,,,,,,,-0.41,-0.62,,,,0.0
5890876,,,,,,,,,,-0.41,-0.62,,,,0.0
5893220,,,,,,,,,,-0.41,-0.62,,,,0.0
5895859,,,,,,,,,,-0.41,-0.62,,,,0.0
5898266,,,,,,,,,,-0.41,-0.62,,,,0.0
5900778,,,,,,,,,,-0.41,-0.62,,,,0.0
5903337,,,,,,,,,,-0.41,-0.62,,,,0.0
5905753,,,,,,,,,,-0.41,-0.62,,,,0.0
5908359,,,,,,,,,,-0.41,-0.62,,,,0.0
5910738,,,,,,,,,,-0.41,-0.62,,,,0.0
5913344,,,,,,,,,,-0.41,-0.62,,,,0.0
5915722,,,,,,,,,,-0.41,-0.62,,,,0.0
5918357,,,,,,,,,,-0.41,-0.62,,,,0.0
5920807,,,,,,,,,,-0.41,-0.62,,,,0.0
5923318,,,,,,,,,,-0.41,-0.62,,,,0.0
5925751,,,,,,,,,,-0.41,-0.62,,,,0.0
5928283,,,,,,,,,,-0.41,-0.62,,,,0.0
5930781,,,,,,,,,,-0.41,-0.62,,,,0.0
5933242,,,,,,,,,,-0.41,-0.62,,,,0.0
5935834,,2.0062499046325684,0.0,50.65422821044922,,,,,,,,,,,
5935842,,2.0062499046325684,0.0,50.65422821044922,,,,,,,,,,,
5935975,,,,,,,,,,-0.41,-0.62,,,,0.0
5936236,,,,,,,,,,,,0.029160963371396065,0.03060121089220047,0.041213199496269226,
5938189,,,,,,,,,,-0.41,-0.62,,,,0.0
5940865,,,,,,,,,,-0.41,-0.62,,,,0.0
5943237,,,,,,,,,,-0.41,-0.62,,,,0.0
5945843,,,,,,,,,,-0.41,-0.62,,,,0.01
5948253,,,,,,,,,,-0.41,-0.62,,,,0.01
5950788,,,,,,,,,,-0.41,-0.62,,,,0.01
5953273,,,,,,,,,,-0.41,-0.62,,,,0.01
5955773,,,,,,,,,,-0.41,-0.62,,,,0.01
5958279,,,,,,,,,,-0.41,-0.62,,,,0.01
5960734,,,,,,,,,,-0.41,-0.62,,,,0.01
5963334,,,,,,,,,,-0.41,-0.62,,,,0.01
5965725,,,,,,,,,,-0.41,-0.62,,,,0.01
5968343,,,,,,,,,,-0.41,-0.62,,,,0.01
5970755,,,,,,,,,,-0.41,-0.62,,,,0.0
5973319,,,,,,,,,,-0.41,-0.62,,,,0.0
5975794,,,,,,,,,,-0.41,-0.62,,,,0.0
5978312,,,,,,,,,,-0.41,-0.62,,,,0.0
5980792,,,,,,,,,,-0.41,-0.62,,,,0.0
5983257,,,,,,,,,,-0.41,-0.62,,,,0.0
5985828,,,,,,,,,,-0.41,-0.62,,,,0.0
5988202,,,,,,,,,,-0.41,-0.62,,,,0.0
5990836,,,,,,,,,,-0.41,-0.62,,,,0.0
5993264,,,,,,,,,,-0.41,-0.62,,,,0.01
5995834,,,,,,,,,,-0.41,-0.62,,,,0.0
5998265,,,,,,,,,,-0.41,-0.62,,,,0.01
6000780,,,,,,,,,,-0.41,-0.62,,,,0.01
6003273,,,,,,,,,,-0.41,-0.62,,,,0.01
6005814,,,,,,,,,,-0.41,-0.62,,,,0.01
6008343,,,,,,,,,,-0.41,-0.62,,,,0.01
6010760,,,,,,,,,,-0.41,-0.62,,,,0.01
6013310,,,,,,,,,,-0.41,-0.62,,,,0.01
6015812,,,,,,,,,,-0.41,-0.62,,,,0.01
6018331,,,,,,,,,,-0.41,-0.62,,,,0.01
6020762,,,,,,,,,,-0.41,-0.62,,,,0.01
6023225,,,,,,,,,,-0.41,-0.62,,,,0.01
6025742,,,,,,,,,,-0.41,-0.62,,,,0.01
6028300,,,,,,,,,,-0.41,-0.62,,,,0.01
6030799,,,,,,,,,,-0.41,-0.62,,,,0.01
6033225,,,,,,,,,,-0.41,-0.62,,,,0.01
6035832,,2.014881134033203,0.0,50.65422821044922,,,,,,,,,,,
6035840,,2.014881134033203,0.0,50.65422821044922,,,,,,,,,,,
6035989,,,,,,,,,,-0.41,-0.62,,,,0.01
6036285,,,,,,,,,,,,0.030706770718097687,0.031435322016477585,0.03694960102438927,
6038253,,,,,,,,,,-0.41,-0.62,,,,0.01
6040819,,,,,,,,,,-0.41,-0.62,,,,0.01
6043278,,,,,,,,,,-0.41,-0.62,,,,0.01
6045811,,,,,,,,,,-0.41,-0.62,,,,0.01
6048314,,,,,,,,,,-0.41,-0.62,,,,0.0
6050761,,,,,,,,,,-0.41,-0.62,,,,0.0
6053356,,,,,,,,,,-0.41,-0.62,,,,0.0
6055785,,,,,,,,,,-0.41,-0.62,,,,0.0
6058319,,,,,,,,,,-0.41,-0.62,,,,0.0
6060718,,,,,,,,,,-0.41,-0.62,,,,0.0
6063301,,,,,,,,,,-0.41,-0.62,,,,0.0
6065750,,,,,,,,,,-0.41,-0.62,,,,0.0
6068246,,,,,,,,,,-0.41,-0.62,,,,0.0
6070821,,,,,,,,,,-0.41,-0.62,,,,0.0
6073263,,,,,,,,,,-0.41,-0.62,,,,0.0
6075845,,,,,,,,,,-0.41,-0.62,,,,0.0
6078271,,,,,,,,,,-0.41,-0.62,,,,0.0
6080836,,,,,,,,,,-0.41,-0.62,,,,0.0
6083227,,,,,,,,,,-0.41,-0.62,,,,0.0
6085859,,,,,,,,,,-0.41,-0.62,,,,0.0
6088234,,,,,,,,,,-0.41,-0.62,,,,0.0
6090798,,,,,,,,,,-0.41,-0.62,,,,0.0
6093291,,,,,,,,,,-0.41,-0.62,,,,0.0
6095821,,,,,,,,,,-0.41,-0.62,,,,0.0
6098274,,,,,,,,,,-0.41,-0.62,,,,0.0
6100760,,,,,,,,,,-0.41,-0.62,,,,0.0
6103354,,,,,,,,,,-0.41,-0.62,,,,0.0
6105741,,,,,,,,,,-0.41,-0.62,,,,0.0
6108355,,,,,,,,,,-0.41,-0.62,,,,0.0
6110714,,,,,,,,,,-0.41,-0.62,,,,0.0
6113331,,,,,,,,,,-0.41,-0.62,,,,0.0
6115756,,,,,,,,,,-0.41,-0.62,,,,0.0
6118265,,,,,,,,,,-0.41,-0.62,,,,0.0
6121313,,,,,,,,,,-0.41,-0.62,,,,0.0
6123339,,,,,,,,,,-0.41,-0.62,,,,0.0
6125896,,,,,,,,,,-0.41,-0.62,,,,0.01
6128330,,,,,,,,,,-0.41,-0.62,,,,0.01
6130901,,,,,,,,,,-0.41,-0.62,,,,0.01
6133290,,,,,,,,,,-0.41,-0.62,,,,0.01
6135906,,2.0077733993530273,0.0,50.65422821044922,,,,,,,,,,,
6135914,,2.0077733993530273,0.0,50.65422821044922,,,,,,,,,,,
6136071,,,,,,,,,,-0.41,-0.62,,,,0.01
6136331,,,,,,,,,,,,0.0288891289383173,0.0301213338971138,0.045465391129255295,
6138968,,,,,,,,,,-0.41,-0.62,,,,0.01
6141522,,,,,,,,,,-0.41,-0.62,,,,0.01
6144026,,,,,,,,,,-0.41,-0.62,,,,0.01
6146525,,,,,,,,,,-0.41,-0.62,,,,0.01
6149014,,,,,,,,,,-0.41,-0.62,,,,0.01
6151517,,,,,,,,,,-0.41,-0.62,,,,0.01
6153989,,,,,,,,,,-0.41,-0.62,,,,0.01
6156493,,,,,,,,,,-0.41,-0.62,,,,0.01
6159032,,,,,,,,,,-0.41,-0.62,,,,0.01
6161466,,,,,,,,,,-0.41,-0.62,,,,0.01
6164017,,,,,,,,,,-0.42,-0.62,,,,0.01
6166390,,,,,,,,,,-0.42,-0.62,,,,0.01
6169035,,,,,,,,,,-0.42,-0.62,,,,0.01
6171443,,,,,,,,,,-0.42,-0.62,,,,0.01
6174019,,,,,,,,,,-0.42,-0.62,,,,0.01
6176489,,,,,,,,,,-0.42,-0.62,,,,0.01
6179054,,,,,,,,,,-0.42,-0.62,,,,0.01
6181511,,,,,,,,,,-0.42,-0.62,,,,0.01
6183976,,,,,,,,,,-0.42,-0.62,,,,0.01
6186490,,,,,,,,,,-0.42,-0.62,,,,0.01
6188973,,,,,,,,,,-0.42,-0.62,,,,0.01
6191588,,,,,,,,,,-0.42,-0.62,,,,0.01
6193981,,,,,,,,,,-0.42,-0.62,,,,0.01
6196514,,,,,,,,,,-0.42,-0.62,,,,0.01
6198955,,,,,,,,,,-0.42,-0.62,,,,0.01
6201542,,,,,,,,,,-0.42,-0.62,,,,0.01
6203981,,,,,,,,,,-0.42,-0.62,,,,0.01
6206470,,,,,,,,,,-0.42,-0.62,,,,0.01
6209033,,,,,,,,,,-0.42,-0.62,,,,0.01
6211463,,,,,,,,,,-0.42,-0.62,,,,0.01
